what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111012262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111036857
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111039167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111050863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111058915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111068280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111070850
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346111074806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111077767
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111081003
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346111084433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111087379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111089736
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346111089755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111089997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111107754
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111109542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111129361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111147876
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346111151034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346111159699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111170039
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111171760
started,bundle,org.jboss.tools.cdi.seam.config.core,1.2.0.v20120611-1827-H85-Final,"org.jboss.tools.cdi.seam.config.core",1346111194597
started,bundle,org.jboss.tools.cdi.seam.config.ui,1.2.0.v20120611-1827-H85-Final,"org.jboss.tools.cdi.seam.config.ui",1346111194597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346111194722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346111203670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111226007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346111234352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111242234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346111251420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346111254714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111257260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111276387
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1346111277759
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1346111278182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346111280489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111290366
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346111296044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111301763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346111312654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111317378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111338174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111340039
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346111340057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111340380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111348601
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346111351504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111357646
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346111361401
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346111363320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111366207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111368739
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346111368759
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346111376869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111382100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111398558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111402181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111412233
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111414960
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346111428835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111433307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111444339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1346111444347
opened,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1346111444890
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1346111445120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111452313
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346111458271
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111458618
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111463757
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111495017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111503166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111505836
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346111507229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1346111510843
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346111512708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111515585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111517077
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346111517097
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346111525246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111530635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111545221
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346111549086
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111549417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111558264
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346111559908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111560017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111562078
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111563803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111572834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111575765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1346111577738
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346111582397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111585866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111587508
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346111587528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111587782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111596449
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111600699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346111603318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346111603833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111605591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111610176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111665845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111706874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111709778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111722225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346111726756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111727706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111732870
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346111736096
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1346111738664
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1346111741511
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346111747066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111760327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111769252
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111772656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111783030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111865992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346111917438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346111917897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346111919379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346111920009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111921712
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346111955727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111962025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111976985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1346111976992
opened,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346111977169
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346111977396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346111982954
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346111986487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111989716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346111993515
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346111995051
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346111998862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1346112000183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112003910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112006204
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346112006226
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346112014319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112019968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112059051
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346112061147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112064086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112091996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1346112092007
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346112092189
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346112092402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346112103270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346112111674
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1346112119785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346112121423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346112135310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346112144856
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346112150316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112154332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112161113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1346112161124
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346112161498
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346112161618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346112165394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346112254549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346112290604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346112299799
started,bundle,org.jboss.tools.common.jdt.debug,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.jdt.debug",1346112304856
started,bundle,org.jboss.tools.common.jdt.debug.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.jdt.debug.ui",1346112304857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112306533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112311999
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346112313272
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1346112317069
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346112324016
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1346112327914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346112340106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112341219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112458384
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346112460654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112461965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112468623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112468724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112487182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346112489706
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346112495438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112506824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112559691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346112570985
