what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.common.verification.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.verification.ui",1346106386903
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1346106386971
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1346106386971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1346106389248
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1346106398277
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1346106398401
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1346106398663
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1346106398676
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1346106398810
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1346106398874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106399041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106415501
started,bundle,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp",1346106415525
started,bundle,org.jboss.tools.common.text.xml,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.text.xml",1346106415553
started,bundle,org.jboss.tools.vpe,3.3.1.v20120715-0301-H105-Final,"org.jboss.tools.vpe",1346106415560
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1346106415742
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1346106415772
started,bundle,org.eclipse.jst.jsf.common.runtime,1.1.0.v20100510,"org.eclipse.jst.jsf.common.runtime",1346106415849
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1346106415976
started,bundle,org.hibernate.eclipse.mapper,3.5.1.v20120715-0252-H98-Final,"org.hibernate.eclipse.mapper",1346106416117
started,bundle,org.eclipse.jem.proxy,2.0.400.v201101101900,"org.eclipse.jem.proxy",1346106416614
error,log,,,"Current platform 'win32.win32.x86_64' is not supported.",1346106417011
started,bundle,org.jboss.tools.vpe.xulrunner,3.3.1.v20120715-0301-H105-Final,"org.jboss.tools.vpe.xulrunner",1346106417012
started,bundle,org.jboss.tools.jst.css,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.css",1346106420254
error,log,,,"Could not open the Visual Page Editor:\nCurrent platform 'win32.win32.x86_64' is not supported.",1346106420285
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1346106420411
opened,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346106420437
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346106420951
started,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1346106427766
started,bundle,org.eclipse.jst.pagedesigner,1.3.104.v201201181342,"org.eclipse.jst.pagedesigner",1346106427766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346106451065
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1346106452704
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1346106452749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106455859
started,bundle,org.jboss.ide.eclipse.as.rse.core,2.3.1.v20120715-0243-H142-Final,"org.jboss.ide.eclipse.as.rse.core",1346106458718
started,bundle,org.jboss.ide.eclipse.as.rse.ui,2.3.1.v20120715-0243-H142-Final,"org.jboss.ide.eclipse.as.rse.ui",1346106458719
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1346106458739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106466175
started,bundle,org.jboss.ide.eclipse.as.jmx.integration,2.3.1.v20120715-0243-H142-Final,"org.jboss.ide.eclipse.as.jmx.integration",1346106468001
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1346106468051
started,bundle,org.jboss.tools.openshift.express.ui,2.3.1.v20120715-0255-H145-Final,"org.jboss.tools.openshift.express.ui",1346106468072
started,bundle,org.jboss.ide.eclipse.as.management.core,2.3.1.v20120715-0243-H142-Final,"org.jboss.ide.eclipse.as.management.core",1346106468113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106469469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106472811
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1346106474758
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1346106474917
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1346106474917
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1346106474971
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1346106474972
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346106476761
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1346106478629
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346106478670
closed,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1346106478702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106483293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106491709
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1346106491892
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1346106491907
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1346106491921
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346106492000
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346106492211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1346106492212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1346106492212
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346106494016
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346106494829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106509545
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1346106509597
started,bundle,org.eclipse.wst.server.http.core,1.0.200.v20090429,"org.eclipse.wst.server.http.core",1346106509614
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1346106509617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106512406
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346106512525
started,bundle,org.jboss.ide.eclipse.as.management.as71,2.3.1.v20120715-0243-H142-Final,"org.jboss.ide.eclipse.as.management.as71",1346106512830
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1346106518373
started,bundle,org.jboss.ide.eclipse.freemarker,1.2.0.v20120611-1732-H94-Final,"org.jboss.ide.eclipse.freemarker",1346106518379
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1346106518529
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1346106519157
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346106520136
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346106521269
started,bundle,org.jboss.ide.eclipse.as.dmr,2.3.1.v20120715-0243-H142-Final,"org.jboss.ide.eclipse.as.dmr",1346106530491
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1346106537202
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1346106537310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106541482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106551256
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346106577672
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1346106577672
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346106581119
started,bundle,org.jboss.tools.common.gef,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.gef",1346106581332
started,bundle,org.jboss.tools.jst.web.tiles.ui,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.web.tiles.ui",1346106581355
started,bundle,org.jboss.tools.seam.ui.pages,3.3.0.v20120612-1916-H130-Final,"org.jboss.tools.seam.ui.pages",1346106581360
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1346106581511
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1346106581616
opened,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346106581618
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346106581767
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346106589930
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1346106590216
opened,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346106590643
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346106590742
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346106595572
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1346106601010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106603934
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1346106668127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106731054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106733260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106925954
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346106928706
opened,editor,org.jboss.tools.central,1.0.1.v20120715-0355-H112-Final,"org.jboss.tools.central.editors.JBossCentralEditor",1346106933252
activated,editor,org.jboss.tools.central,1.0.1.v20120715-0355-H112-Final,"org.jboss.tools.central.editors.JBossCentralEditor",1346106934259
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346106942560
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1346106942815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106955731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106968345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1346106968352
opened,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346106968563
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346106968811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106969298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106971763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346106978418
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346106982226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106991920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106994750
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346106994833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346106995886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107001232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107007797
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1346107017883
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1346107017900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107018550
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1346107018562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107030244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107035916
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1346107035929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107040648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107048136
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1346107048144
activated,editor,org.jboss.tools.central,1.0.1.v20120715-0355-H112-Final,"org.jboss.tools.central.editors.JBossCentralEditor",1346107055172
started,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1346107061484
started,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1346107061484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107061722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107064923
error,log,,,"Connection reset",1346107064933
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346107075906
activated,editor,org.jboss.tools.central,1.0.1.v20120715-0355-H112-Final,"org.jboss.tools.central.editors.JBossCentralEditor",1346107083353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107083628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107089316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107090613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107100658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107102067
error,log,,,"error in opening zip file",1346107107072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107107074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107107412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107111365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107113912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107117386
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346107118230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107124175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107157334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1346107157343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1346107157343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107158306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107163313
activated,editor,org.jboss.tools.central,1.0.1.v20120715-0355-H112-Final,"org.jboss.tools.central.editors.JBossCentralEditor",1346107165987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107166192
error,log,,,"error in opening zip file",1346107183659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107183686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107184094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107186619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107188352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107189506
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346107189522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107192804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107208021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1346107208029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1346107208029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107209142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107265949
activated,editor,org.jboss.tools.central,1.0.1.v20120715-0355-H112-Final,"org.jboss.tools.central.editors.JBossCentralEditor",1346107269489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107269780
error,log,,,"error in opening zip file",1346107274176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107274182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107274516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107276251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107277274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107288843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107290038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107445492
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346107447981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107455001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107512277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1346107512285
started,bundle,org.jboss.tools.jmx.ui,1.3.1.v20120715-0236-H78-Final,"org.jboss.tools.jmx.ui",1346107512291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107516109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107583662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107621189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107630238
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346107633463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346107639301
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1346107641385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346107649783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346107650187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346107650545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346107651068
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346107659092
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346107660037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107666189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107673712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107676704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107677020
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1346107677334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107679841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107690532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107691537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107691760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346107695602
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346107697795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346107703870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346107705033
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346107708540
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346107708761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107713318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107719349
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346107719389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107722620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107724653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107724918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346107726769
