what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109014021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109016247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109018060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109021736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109025643
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346109025661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109025889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109038029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109045003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109060654
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346109063857
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346109068935
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1346109076850
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346109077904
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346109085644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109106804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109114662
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346109116388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109129282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109129770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109135563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109137049
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346109138527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109141891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109143271
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346109143332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109143555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109166253
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346109169105
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346109172414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346109193425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109195112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109213220
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346109217495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109225067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109229379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109232201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109233614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109236099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109240024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109241131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109241253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109243526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109254364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109255212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109255374
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346109259936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346109263315
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346109266154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109269480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109270736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109270996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109272529
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346109272545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109272795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109288371
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346109290866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109293848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109296737
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346109297136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109300235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109302505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109302539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109304338
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.debug",1346109304348
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1346109312413
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346109312674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109317762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109324650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109324678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109330742
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1346109331348
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1346109331455
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1346109331563
started,bundle,org.eclipse.mylyn.ide.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.ide.ui",1346109332356
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1346109332376
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1346109335796
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1346109335850
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346109338887
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1346109344036
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1346109344159
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1346109344244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109346062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109348878
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346109350198
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1346109350444
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1346109354860
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346109357276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346109363294
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346109365888
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346109369729
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346109374171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346109376407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346109379566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346109384248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346109391104
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346109402169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109408150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109478355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346109481183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346109489782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346109495235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346109500328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109502512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109523792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109524551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109736174
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346109740017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109745011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109769817
started,bundle,org.jboss.tools.jsf.text.ext,3.3.1.v20120715-0313-H119-Final,"org.jboss.tools.jsf.text.ext",1346109790383
started,bundle,org.jboss.tools.jsf.text.ext.richfaces,3.3.1.v20120715-0313-H119-Final,"org.jboss.tools.jsf.text.ext.richfaces",1346109790387
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346109791648
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346109795171
closed,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346109795171
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346109797267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109808713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109816169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346109823546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110048629
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346110053689
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346110065248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346110071381
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346110074958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110085173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110088066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110088958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110090836
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346110096346
opened,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346110096609
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346110096749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110116469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110117800
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346110120846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346110125584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346110129390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1346110132135
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346110137079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346110140571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346110147443
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346110150763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346110154807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346110157154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110176549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110282873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110292469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110365975
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346110369408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110372426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110373607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346110376433
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1346110383306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346110387435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346110392842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346110397738
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1346110405168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346110407551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346110420029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346110439534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346110443666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1346110450785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346110453003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1346110455608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110461409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110464274
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346110466312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110469866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110473226
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346110473249
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1346110481336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110487075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110541606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110558212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110578634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110584762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110590329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346110594172
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1346110597688
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346110614668
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346110624295
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346110625930
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1346110640432
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346110640817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1346110643957
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346110645410
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346110648427
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346110650998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110656623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110656777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110656807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110658638
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346110658998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110662888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110669495
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346110669511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110669812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110680213
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346110682769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110686181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110690736
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346110692535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346110695860
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346110698534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110701698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110705333
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346110705352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110706349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110722445
activated,editor,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1346110725410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110728831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110733278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110734824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110734947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110736564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110745746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110746578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110746722
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346110751135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346110755836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1346110758676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110760364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110763311
activated,editor,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1346110763697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110768089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346110769698
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1346110769717
